id_add_producao_intelectual,an_base,sg_entidade_ensino,cd_programa_ies,nm_programa_ies,qtd_autores_total,qtd_tp_autor_sem_informacao,qtd_tp_autor_discente,qtd_tp_autor_docente,qtd_tp_autor_egresso,qtd_tp_autor_participante_externo,qtd_tp_autor_participante_x0020_externo,qtd_tp_autor_pos_doc,qtd_tp_autor_x002d
19990872,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
19990874,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,0,1,0,1,0,0,0
19990875,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,2,0,0,0,0,0
19990876,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
19990877,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
19990878,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
19990882,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,0,1,0,1,0,0,0
19990884,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
19990885,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
19990893,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
19990896,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
19990897,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
19990899,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
19990900,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
19990901,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,0,1,0,1,0,0,0
19990906,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
19990909,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
19990911,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
19990912,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
19990914,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,4,0,0,1,0,3,0,0,0
19990917,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
19990919,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,0,1,0,2,0,0,0
19990920,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,2,0,0,0,0,0
19990923,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,2,0,0,0,0,0
19990925,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,3,0,1,1,0,1,0,0,0
19990928,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,1,0,0,1,0,0,0,0,0
19990931,2013,INPE,33010013002P1,COMPUTAÇÃO APLICADA,2,0,0,1,0,1,0,0,0
20384640,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384641,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384645,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20384646,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20384649,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20384650,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20384676,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,1,0,1,0,0,0
20384677,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,1,0,3,0,2,0,0,0
20384679,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,3,0,1,0,0,0
20384680,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20384681,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20384682,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20384683,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20384686,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384687,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,0,2,0,4,0,0,0
20384688,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
20384690,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,2,0,2,0,0,0
20384735,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20384738,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
20384740,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
20384745,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384746,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384748,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384749,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20384750,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20384752,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384755,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384756,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20384759,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
20384761,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20384765,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384766,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384767,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20384769,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,1,0,1,0,0,0
20384770,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,2,1,0,0,0,0,0,0
20384791,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384792,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,1,0,0,0,0,0,0
20384793,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20384794,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,2,2,0,2,0,0,0
20384795,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,1,2,0,2,0,0,0
20384800,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384801,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20384802,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,3,1,0,0,0,0,0
20384804,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,3,3,0,0,0,0,0
20384806,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20384807,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,2,0,0,0,0,0
20384808,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20384839,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384848,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,3,2,0,0,0,0,0
20384849,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20384871,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20384872,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20384873,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384874,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20384875,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20384876,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384879,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20384883,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384884,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384885,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384889,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384911,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384912,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384913,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,2,0,1,0,0,0,0,0
20384917,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20384918,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384919,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20384920,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384921,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384922,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384923,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384930,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,2,0,1,0,0,0,0,0
20384955,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
20384956,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20384959,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20384960,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,1,1,0,0,0,0,0
20384962,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20384963,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384964,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,1,0,1,0,0,0
20384965,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384966,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384968,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20384991,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
20384994,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20385000,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20385001,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,1,0,1,0,0,0
20385003,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20385008,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385031,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385033,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385034,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
20385036,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,2,3,0,0,0,0,0
20385037,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385042,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
20385043,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
20385047,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
20385048,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385050,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,5,0,2,2,0,1,0,0,0
20385071,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,2,2,0,2,0,0,0
20385072,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,2,0,2,0,0,0
20385074,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385076,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385086,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385088,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385089,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385090,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385131,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385132,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385134,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385135,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20385137,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385138,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385140,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20385142,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385144,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385145,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,1,0,1,0,0,0
20385147,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,1,0,2,0,0,0
20385148,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,1,0,1,0,0,0
20385150,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385171,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385172,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,3,0,0,0,0,0
20385173,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,0,0,1,0,0,0
20385174,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20385175,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385176,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385180,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,3,0,0,0,0,0
20385181,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,3,0,0,0,0,0
20385183,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20385184,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,2,1,1,0,0,0,0,0
20385185,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385189,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20385190,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385194,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385201,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385202,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,3,3,0,0,0,0,0
20385203,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,0,3,4,0,0,0,0,0
20385204,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,0,3,4,0,0,0,0,0
20385206,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20385208,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385211,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385212,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,2,0,1,0,0,0
20385213,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
20385214,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,1,0,1,0,0,0
20385215,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385217,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385218,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385219,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,3,0,1,0,0,0,0,0
20385220,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385223,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,2,3,0,1,0,0,0
20385224,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,2,3,0,1,0,0,0
20385225,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385226,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,2,0,0,0,0,0
20385227,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385231,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385232,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
20385233,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385234,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385235,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385236,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,2,0,0,0,0,0
20385238,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385239,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385242,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,0,3,4,0,0,0,0,0
20385243,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,0,3,4,0,0,0,0,0
20385244,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,7,0,3,4,0,0,0,0,0
20385246,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20385250,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385251,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385253,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20385254,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385255,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385256,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,3,3,0,0,0,0,0
20385257,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,1,0,2,0,0,0,0,0
20385261,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,6,0,2,3,0,1,0,0,0
20385263,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385266,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385268,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,1,1,0,0,0,0,0
20385270,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385271,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385273,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,0,1,0,2,0,0,0
20385275,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385277,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385283,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,1,0,0,1,0,0,0,0,0
20385287,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,1,1,2,0,0,0,0,0
20385288,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20385289,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,2,2,0,0,0,0,0
20385293,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385295,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,3,0,1,2,0,0,0,0,0
20385296,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385297,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,0,1,0,3,0,0,0
20385299,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385300,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385305,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,1,0,1,0,0,0
20385308,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,2,0,0,2,0,0,0,0,0
20385311,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
20385312,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
20385313,2013,INPE,33010013009P6,ENGENHARIA E TECNOLOGIA ESPACIAIS,4,0,1,2,0,1,0,0,0
